,q_loss,p_loss,target_q,rew,target_q_next,target_q_std
36,54446.08203125,380.5708923339844,-377.02151391788317,-369.4284688249503,-9.49130630493164,433.5049021178331
37,54172.6015625,353.5494384765625,-375.6646894458214,-367.8427715081371,-9.777398109436035,434.1067445669478
38,54141.46875,372.15948486328125,-399.05844769056245,-390.21473122399584,-11.054645538330078,447.9878524159152
39,57626.515625,368.6396484375,-373.0942114009674,-363.636963503695,-11.82155990600586,455.225442635232
40,53594.90234375,367.3758850097656,-373.1549915157517,-363.21790190688586,-12.421361923217773,438.8589914493367
41,57581.33984375,404.64666748046875,-409.1976886256587,-398.1106519834128,-13.858796119689941,468.3195244504015
42,59265.2421875,388.8729248046875,-390.99776481395463,-379.58757218459436,-14.262741088867188,443.8217596046239
43,54204.3046875,388.0274658203125,-384.78637065251445,-372.75648769280144,-15.037353515625,449.64918712621375
44,51918.72265625,366.8483581542969,-375.0694871053089,-362.5816149801791,-15.609840393066406,450.7457955834767
45,52843.61328125,373.2236633300781,-386.0553468850047,-372.5858723755939,-16.836841583251953,445.98638418652985
46,55757.328125,398.92633056640625,-416.76453131159076,-402.20926722399895,-18.194080352783203,456.68899747287304
47,60246.3671875,377.24493408203125,-377.0409352060318,-362.2303274174597,-18.51325798034668,456.6665990941887
48,50531.125,396.0499267578125,-406.2814226604077,-390.1565035714429,-20.156147003173828,460.43432945933546
49,51958.33984375,374.5912170410156,-387.97263455733344,-371.50280223048907,-20.587291717529297,453.40645199757853
50,50160.265625,390.0657958984375,-405.80069027114166,-387.74104343758165,-22.57455825805664,467.15709642618526
51,47405.36328125,375.8016357421875,-393.72717713878166,-374.9862611449536,-23.426145553588867,450.83664652342907
52,53728.62890625,389.3817138671875,-416.696484437787,-397.0296593623132,-24.583532333374023,455.19463019272257
53,54441.6171875,380.5439758300781,-394.183948111676,-374.61998456955405,-24.4549560546875,461.1834873840596
54,54035.34375,397.8751220703125,-396.8919336765955,-375.9737261184617,-26.14776039123535,472.63272807047406
55,56918.03125,376.73150634765625,-394.6002013184294,-373.27405182249385,-26.65768814086914,464.72829283645416
56,53797.48046875,384.135498046875,-410.38540326307634,-387.81685878029316,-28.21068000793457,460.08007553865605
57,51209.73046875,396.3581237792969,-420.0700188881484,-395.73357895260557,-30.420549392700195,470.3237284120361
58,48915.375,396.85809326171875,-407.3268117035676,-382.63078508260617,-30.870033264160156,467.91441881931024
59,50372.796875,414.2369384765625,-421.9944510555009,-395.37505177073155,-33.27424621582031,468.02371587473414
60,56322.5,392.8348388671875,-423.83684575180473,-397.2438096509485,-33.241294860839844,471.36932413641773
61,48732.140625,373.47686767578125,-401.6111359334218,-374.1344672751512,-34.3458366394043,460.29088251835776
62,46984.01171875,392.3738098144531,-430.67031758582925,-400.6892498287245,-37.47633361816406,480.3556295879267
63,50667.3828125,348.3330383300781,-397.67370848755195,-368.6739928795777,-36.24964904785156,471.4781008386607
64,56523.34375,372.6404113769531,-425.47576601506876,-394.0702347610305,-39.25691604614258,478.5997962038787
65,52619.58203125,406.73651123046875,-461.39239558961935,-427.606418942546,-42.23247146606445,484.3358888544243
66,50301.625,392.0957336425781,-420.2215004781374,-386.9314837482172,-41.61252212524414,479.4726420941819
67,52080.4296875,399.9146423339844,-441.9298505240787,-407.07498436323056,-43.568580627441406,484.71220266041655
68,47838.828125,419.58099365234375,-463.6434370765971,-426.2658722927546,-46.72195816040039,485.6044901789483
69,46063.96875,368.3125,-408.6194833209696,-373.64028275731124,-43.724002838134766,475.7269176013297
70,47923.46484375,402.59124755859375,-442.9914169766704,-404.05341275004866,-48.67250442504883,496.686439468487
71,44481.03125,370.5662841796875,-414.2592140846862,-375.9772111860342,-47.852500915527344,474.3031821123961
72,47471.78125,390.5950012207031,-445.0720628951299,-403.49511110358003,-51.97119140625,487.1519124879858
73,53591.46484375,371.2451171875,-445.2938035779273,-404.37649845264866,-51.14663314819336,505.974659625802
74,47157.6796875,380.4261169433594,-435.32717318356674,-392.1455207273707,-53.97706604003906,486.5225635869118
75,49004.2734375,398.44818115234375,-457.065155164675,-410.7190110863843,-57.932682037353516,503.0413848490333
76,44364.09765625,392.28228759765625,-458.78024607502647,-412.1240017366295,-58.32030487060547,495.4628651724886
77,45740.6953125,390.1715087890625,-444.75843649355465,-397.2387675395696,-59.39958953857422,506.246974991919
78,50151.609375,389.066162109375,-446.2465360434544,-398.44874723130124,-59.74723815917969,487.5942941686197
79,45857.00390625,426.5673828125,-470.98230539293377,-419.1590176745545,-64.77910614013672,498.4597617789157
80,51656.890625,399.276611328125,-462.59543941985817,-410.6152415924566,-64.97525024414062,498.39288805935814
81,47035.01953125,398.36285400390625,-468.1702920016188,-414.0350827904006,-67.66901397705078,495.761529304466
82,43970.55859375,375.7013854980469,-440.0655634438144,-386.35177981716015,-67.14222717285156,501.4128435601727
83,41914.6796875,396.0509338378906,-463.15395440956246,-407.6906182312018,-69.32917022705078,499.6318688899455
84,37944.9609375,401.2836608886719,-458.2080476309628,-401.1407608102299,-71.3341064453125,497.3933424029223
85,41682.69140625,396.5606994628906,-456.9320668088621,-398.8907061510078,-72.55170440673828,492.4277155424726
86,42516.0859375,402.9300231933594,-465.7595775599737,-406.53487907470844,-74.03086853027344,489.9682693428852
87,43588.8203125,428.669677734375,-482.97725836594776,-418.6029561581557,-80.4678726196289,509.6750768423823
88,40192.49609375,386.6409912109375,-453.0235940194933,-391.50553590418826,-76.89756774902344,502.37450145785175
89,42656.984375,383.4944152832031,-442.44049384527926,-382.1265721487787,-75.39239501953125,510.5862801217748
90,42148.66015625,416.5305480957031,-470.4174605589678,-404.5623480136592,-82.31889343261719,499.2753710794095
91,41125.8515625,433.4224853515625,-488.77528904105543,-420.4793297707232,-85.36994934082031,519.0141711063668
92,43513.25390625,409.5150451660156,-463.88709464215106,-395.10148862437245,-85.98200988769531,513.9474484338385
93,34891.921875,391.0700378417969,-456.8337430078583,-385.89997746468464,-88.66720581054688,525.4260413850927
94,40655.3671875,401.5666198730469,-489.72247637210006,-416.07576891503174,-92.05838012695312,514.2276096028346
95,39970.0078125,392.2229919433594,-461.9796066601547,-389.87407406541934,-90.13191986083984,529.2707597829622
96,40186.0625,408.93853759765625,-466.523046796176,-392.9717929920713,-91.93907165527344,519.9910588358982
97,40924.46484375,434.70806884765625,-475.1087714901737,-400.6370862305416,-93.08960723876953,506.84775144482234
98,38506.296875,462.1095275878906,-488.54180649531634,-410.14924591648025,-97.9906997680664,513.2238196979345
99,37903.06640625,456.0932312011719,-496.68914018289803,-415.6966933518081,-101.24055480957031,522.2039127482752
100,36744.6953125,439.3450012207031,-497.69464538748787,-413.11552548838716,-105.7238998413086,521.1212046470482
101,36387.9921875,415.3855895996094,-485.72747767227867,-402.1133859545358,-104.51762390136719,519.4200275975674
102,37463.7265625,415.29644775390625,-493.2442998379796,-410.39290063674923,-103.56425476074219,522.1875100132282
103,39881.01171875,451.5488586425781,-507.5429205182007,-420.4403762706088,-108.87818145751953,526.7410064296445
104,37183.57421875,459.4644470214844,-504.14583072627136,-412.4667781500873,-114.59881591796875,545.3695209789344
105,38324.0390625,447.286865234375,-502.81498987474413,-410.9475244701018,-114.83433532714844,519.8193466556507
106,38372.21875,411.0783386230469,-472.7663123929624,-386.4638706738055,-107.8780517578125,532.278133965713
107,37227.76953125,436.9564208984375,-490.2780876530485,-399.2746482513995,-113.75430297851562,544.3912703762503
108,38900.90625,452.891357421875,-497.38755792691256,-403.53424220532645,-117.31664276123047,532.0070353792304
109,41018.25390625,486.5030822753906,-533.9550402430608,-432.0212025465293,-127.41729736328125,534.170930723485
110,32504.5390625,432.515380859375,-481.0471839012833,-386.6301105813785,-118.0213394165039,532.0320045740933
111,32161.37109375,424.7736511230469,-481.5173921796955,-386.17794461634435,-119.17430114746094,522.5681634106012
112,35877.46875,446.9707336425781,-500.51152611065083,-400.03539330608805,-125.59516906738281,535.2367721805047
113,38353.27734375,495.41656494140625,-541.5818265326343,-431.7253309737854,-137.32061767578125,537.7861446448611
114,31888.98828125,457.53436279296875,-495.72325710461064,-392.45603535998436,-129.0840301513672,549.9690201864886
115,32933.0703125,492.3336181640625,-533.6288459423149,-424.2343551389557,-136.7431182861328,540.3115025600872
116,35550.3125,495.92633056640625,-529.2253593823347,-415.52513411600944,-142.12527465820312,552.2903833751317
117,35272.33984375,482.3287048339844,-541.1535756768908,-425.53253761087706,-144.52630615234375,569.683211862861
118,38176.4921875,492.1557922363281,-557.2828397840094,-437.49397149718783,-149.736083984375,558.1107378885853
119,34943.42578125,478.4009094238281,-534.4471231211892,-418.5106354150847,-144.9206085205078,539.7746642447115
120,39107.375,517.0567626953125,-559.5391289020602,-434.0110803792664,-156.91006469726562,551.6072546935804
121,35054.47265625,474.1313171386719,-520.2570538052908,-401.7581492833644,-148.12362670898438,551.2944768627862
122,32187.2734375,471.6297607421875,-514.6392839469008,-398.76727009625097,-144.8400115966797,549.0398698443919
123,35098.703125,469.300048828125,-509.202247908219,-393.30387345321594,-144.87295532226562,555.772319452795
124,34705.8046875,514.7067260742188,-557.128744238554,-428.39711005486026,-160.91455078125,553.891737132397
125,35438.9609375,502.7913818359375,-553.1475102682241,-420.7277465432992,-165.5247039794922,577.1848996993516
126,31882.8203125,488.77642822265625,-537.7213274929968,-410.7396276954798,-158.7271270751953,546.5146541440419
127,37906.4140625,503.1230773925781,-546.112247215435,-414.97396914350344,-163.9228515625,569.7104730151862
128,38617.4921875,505.1900634765625,-534.6259456148949,-402.78351316088765,-164.80303955078125,563.1752523982351
129,42214.25,519.5882568359375,-555.4827434628439,-423.0041859892366,-165.59820556640625,562.7668842211482
130,40664.56640625,508.2784423828125,-541.4063246111916,-406.7514823220271,-168.31854248046875,558.9848345140194
131,38548.6640625,495.7392272949219,-547.871498289712,-414.8411505759538,-166.28793334960938,580.1679272985735
132,35621.671875,501.00189208984375,-559.3447602160302,-418.836229662693,-175.63565063476562,578.7348381060779
133,33526.4296875,520.6695556640625,-580.5739353191077,-434.9952800636267,-181.97332763671875,563.1224253011749
134,32290.18359375,493.7987365722656,-538.7264084098007,-399.447141387368,-174.09909057617188,578.0745165903932
135,30668.5859375,539.1796264648438,-579.889572219917,-428.52551670877114,-189.20506286621094,589.9105091874876
136,33621.5234375,533.2245483398438,-577.4441020849412,-427.9053621545451,-186.92343139648438,595.6022774244362
137,38571.77734375,521.2221069335938,-584.764879335176,-431.62815673631087,-191.4208984375,590.6166691645523
138,37024.76171875,504.7677001953125,-580.3072856111551,-430.243148593661,-187.58016967773438,582.9235769904186
139,36158.8203125,562.2537841796875,-631.4276907348575,-469.74638365720523,-202.1016387939453,636.0741838189205
140,35444.16796875,546.7827758789062,-579.3547431507393,-428.6714759788837,-188.35409545898438,606.185804469768
141,36326.2421875,559.9407348632812,-599.5338000556925,-440.5235320455748,-198.76283264160156,600.6022313476869
142,33232.890625,576.4066162109375,-622.0885121266272,-456.5676007590404,-206.90113830566406,633.3298164270478
143,32650.013671875,560.120361328125,-627.2720286357087,-461.55615425425214,-207.14483642578125,615.8852823865409
144,36193.1875,502.5303649902344,-561.1390402990053,-406.42559442297875,-193.39181518554688,625.9401146810154
145,34615.55078125,537.6895751953125,-592.5824429326359,-427.7459394732159,-206.04562377929688,635.7688160137427
146,35822.9921875,553.4290771484375,-599.1064249317333,-434.1120866949841,-206.242919921875,621.6517484148189
147,34440.1171875,587.72607421875,-632.4392985982093,-456.6423817502074,-219.74615478515625,626.7366022690835
148,40186.2265625,597.7530517578125,-640.9431458895156,-463.71720407044654,-221.5324249267578,661.4778626148883
149,32466.767578125,533.0179443359375,-606.2076176311489,-435.96263334102855,-212.80624389648438,645.5506174162164
150,40354.70703125,508.9834289550781,-596.5001307830613,-427.90881231081937,-210.7391357421875,650.8318391572908
151,31599.4140625,528.666748046875,-602.5487060055925,-425.1514586035951,-221.74655151367188,641.705243661024
152,35777.890625,587.78564453125,-653.0894534580353,-469.4083601605091,-229.60137939453125,655.1027100784765
153,35955.70703125,609.2628173828125,-646.4083995315275,-463.13890068559255,-229.08688354492188,651.1961661665115
154,37306.65234375,589.1106567382812,-605.1972429692903,-426.5330545920571,-223.33023071289062,665.6568671154918
155,34911.1015625,577.27490234375,-615.0376232994398,-432.61034087079145,-228.03411865234375,646.3699558473304
156,37446.75390625,604.5922241210938,-662.1784546773426,-464.6677971334907,-246.88832092285156,664.9277475551505
157,34065.6015625,563.04931640625,-642.4811916184351,-451.52854717388715,-238.6907958984375,664.6189238605763
158,37896.9140625,578.02783203125,-663.9692613643243,-466.1747664859982,-247.2431182861328,665.3270476203611
159,32731.88671875,589.3850708007812,-650.8365958357167,-455.9165421034612,-243.65005493164062,673.1524110668905
160,32445.74609375,584.11669921875,-618.2301472089027,-433.32692006061626,-231.12904357910156,633.5783287227556
161,34856.61328125,597.4011840820312,-602.0574987483728,-412.31067984416677,-237.18353271484375,674.6461748860918
162,34949.08984375,617.690185546875,-648.326672664242,-445.01568502998356,-254.13873291015625,680.9294016076454
163,40441.97265625,600.5164794921875,-664.1503950622923,-458.07567979517063,-257.5933837890625,676.7730221417391
164,48378.44921875,566.7059936523438,-657.9703390287581,-450.96612279823717,-258.7552490234375,681.1631257759431
165,35545.15234375,508.94866943359375,-610.2408500194787,-413.4810637925057,-245.94973754882812,646.4902739344303
166,36236.15625,575.5366821289062,-669.8617353907695,-450.290520358321,-274.4640197753906,704.947368706884
167,36204.91796875,584.2570190429688,-669.9100938578758,-457.11648267271636,-265.9920349121094,668.4245931719013
168,38815.1484375,572.3751220703125,-624.1175071493453,-417.15417667196243,-258.70416259765625,667.225972411363
169,33570.640625,613.6629028320312,-679.7292469476772,-457.20603912542146,-278.1540222167969,694.5260875891896
170,37392.31640625,614.4503173828125,-685.447930680017,-462.5186229986948,-278.6616516113281,692.7226185421283
171,36809.37890625,625.5811157226562,-692.7624694528015,-464.30977146217634,-285.56585693359375,688.2045406538072
172,34283.3671875,574.001953125,-654.79214968281,-436.82948484977373,-272.45330810546875,706.807787014478
173,37233.22265625,580.5828247070312,-672.3746276354741,-448.02295894807645,-280.4395751953125,708.8605498766668
174,39722.75390625,591.736572265625,-693.7952443392594,-465.7351895969706,-285.0750732421875,719.9007257229297
175,40657.1796875,624.7474975585938,-696.2796572157956,-462.71394725933965,-291.9571533203125,705.0702763443129
176,36102.90625,655.9921264648438,-708.7097263036807,-467.4526129054882,-301.5713806152344,708.9360386699515
177,37864.63671875,661.9683837890625,-721.512630095977,-476.2294224767868,-306.60400390625,704.1081257343491
178,33143.53125,619.2929077148438,-694.9938050575784,-459.23465453872876,-294.698974609375,731.2553328724019
179,39298.24609375,645.8076782226562,-733.042381277012,-484.1250429171904,-311.14666748046875,747.7594790629099
180,30636.900390625,596.745361328125,-674.0330397068249,-435.38218956912914,-298.31353759765625,694.1047780697095
181,40111.09375,616.2403564453125,-682.6010951834267,-439.9310957827839,-303.3374938964844,709.3209472032657
182,36187.171875,645.4241333007812,-706.3116545331422,-461.7830209038677,-305.6607971191406,715.1670134814273
183,37685.0546875,660.9539794921875,-712.8630263374,-459.0602537187561,-317.25347900390625,737.9873401293123
184,32620.091796875,664.9854736328125,-744.0997298888446,-482.2854464165915,-327.26788330078125,747.2120839493799
185,31719.6171875,647.0509033203125,-735.3193639237732,-471.6332131363284,-329.6076965332031,740.732765163287
186,34949.26171875,661.5149536132812,-745.3299044506003,-476.86580451513487,-335.58013916015625,725.0313034574023
187,35132.171875,656.5214233398438,-719.3369854623149,-458.25748810946703,-326.349365234375,724.8043903314831
188,34624.375,656.9807739257812,-713.4747439210148,-456.72661221982753,-320.9351501464844,724.7411682971947
189,40395.79296875,665.0903930664062,-735.1449287036954,-477.0989504929221,-322.5574645996094,763.1741833544754
190,34838.1875,630.7706298828125,-697.8865418544544,-445.4306602583306,-315.56988525390625,750.7125663223491
191,37534.53125,647.6419067382812,-718.6125470571303,-454.08357018296044,-330.6612243652344,723.3163575422739
192,34576.12109375,631.7686767578125,-689.5562671107396,-438.35524892398786,-314.00128173828125,742.2006863227925
193,30411.318359375,648.5598754882812,-701.2976205108115,-440.46312073028037,-326.04315185546875,739.4543923554173
194,38592.875,693.3743286132812,-765.3858526040956,-484.1171095519483,-351.5859375,758.5500633091673
195,36065.56640625,704.7496337890625,-777.1873058608329,-494.2731181937797,-353.6427307128906,755.8334107585271
196,32290.390625,666.7498779296875,-723.8826769946947,-454.77387043043177,-336.3860168457031,740.4229590720587
197,44818.9140625,738.68115234375,-797.3302387614565,-501.477142180951,-369.81634521484375,791.818967265752
198,37303.80859375,695.1892700195312,-762.2611667770352,-475.14651822915016,-358.893310546875,741.2538938048402
199,33994.6328125,700.4657592773438,-768.6713212005664,-482.29852858948146,-357.96600341796875,761.5892265713105
200,34411.4296875,698.9215087890625,-763.3976624647538,-472.90563820250424,-363.1150207519531,747.59107127972
201,36440.90234375,667.1314697265625,-737.1601848264588,-458.4154829170918,-348.4308776855469,771.9800312934069
202,34003.328125,686.6388549804688,-737.10825530024,-454.14707575099294,-353.70147705078125,791.8918352730274
203,30093.046875,729.3728637695312,-788.344895079096,-486.3866671764451,-377.44775390625,783.5725809443275
204,35418.203125,652.1807861328125,-726.771839187293,-444.1712866582663,-353.2507019042969,786.0382276643082
205,36748.6640625,736.4576416015625,-805.3121168556308,-496.8266336347592,-385.60687255859375,811.7001788397854
206,33362.13671875,768.8640747070312,-817.0648291208852,-504.8206729841954,-390.3052062988281,783.0211668486451
207,36750.8359375,718.6591186523438,-762.4498976622438,-466.7938157328133,-369.5700988769531,791.8880396024772
208,32771.0078125,741.9088134765625,-805.5178854939552,-493.1544512575981,-390.45428466796875,786.9773032580832
209,37860.46875,757.1708984375,-833.6543211826017,-509.6764886066212,-404.9722900390625,827.9818827237784
210,35246.37890625,734.6144409179688,-816.1741142005277,-502.0002773193959,-392.71728515625,843.9197539176978
211,37772.23828125,694.7902221679688,-751.2486114596642,-454.6630534131705,-370.73193359375,775.6357188062332
212,35488.83984375,784.4716796875,-835.5862227692376,-513.4716685410696,-402.6431884765625,819.905651441971
213,33513.76953125,754.0150756835938,-807.5247422611685,-495.07041535967676,-390.56793212890625,814.2953772422227
214,32238.021484375,754.5536499023438,-822.5731013610794,-496.1420502553063,-408.038818359375,783.9280216240171
215,36483.00390625,713.0084228515625,-786.8839421743888,-474.26575525909556,-390.77276611328125,849.303173043224
216,34768.5078125,739.4744262695312,-809.9130113088809,-483.1838836040398,-408.41143798828125,794.7582283785513
217,30944.40625,765.3911743164062,-818.2842316450949,-487.1942587112939,-413.86248779296875,817.8042296222835
218,37302.21484375,785.1466064453125,-835.2414801947174,-502.9146891212423,-415.4084777832031,828.9276860981946
219,34055.9375,800.848876953125,-857.2758563335643,-508.90771563142835,-435.460205078125,870.6284955350121
220,33956.3515625,729.2859497070312,-814.7194188168534,-486.91931346000916,-409.7501220703125,842.6051715201374
221,32307.10546875,752.6786499023438,-847.5244156314959,-504.237336014208,-429.10882568359375,835.548417038155
222,31212.029296875,722.1314086914062,-788.8310584869205,-458.3082613748467,-413.15350341796875,826.4872544542621
223,35072.484375,800.0394897460938,-857.8948107271411,-514.0631065457085,-429.78961181640625,856.2022283160352
224,31789.767578125,752.1386108398438,-807.3450907812976,-477.58333299400374,-412.20220947265625,858.2524734380296
225,29910.380859375,767.0345458984375,-838.5453617341171,-495.7367580578018,-428.5107421875,844.0839304568304
226,32176.1484375,750.8814086914062,-842.6120453621037,-487.75401134144136,-443.5725402832031,859.3297135878331
227,28061.345703125,755.7926635742188,-858.7118263290338,-503.70337064804795,-443.7605895996094,825.195147359059
228,36636.97265625,735.4144897460938,-805.3774697931623,-460.8862239803327,-430.61407470703125,897.8656592536407
229,32170.943359375,757.4520263671875,-824.7761069989158,-477.0923850696395,-434.6046447753906,865.10736780596
230,29108.255859375,768.8141479492188,-842.1447598593718,-487.9771855593136,-442.70947265625,836.83435482295
231,29587.59765625,778.751220703125,-863.1923391812298,-505.703372602845,-446.8612060546875,844.5163661382993
232,31196.53515625,790.4166259765625,-877.221415932441,-512.708759742637,-455.64080810546875,851.7588322086137
233,33896.78125,772.7850952148438,-861.1245075874456,-502.1756860151614,-448.68603515625,885.4538296533876
234,30861.423828125,790.3626708984375,-863.2266710657111,-496.6318172529756,-458.2435607910156,889.5333249791161
235,30917.3359375,790.1746215820312,-864.3627717999232,-494.4865731946614,-462.34527587890625,894.8534361820664
236,35651.87890625,740.9761962890625,-823.3778516587427,-469.95010363921494,-441.7846984863281,835.7850824239749
237,37143.38671875,755.1343994140625,-835.1913107944781,-483.6857294032711,-439.3819885253906,872.9754329776562
238,33269.3828125,776.2171630859375,-845.3658480325932,-482.68278546358783,-453.35382080078125,879.7621690759822
239,36052.41796875,775.7039184570312,-853.9915213144577,-490.4675237577135,-454.4049987792969,895.2772894257487
240,41183.3671875,766.9990234375,-846.3513946399534,-483.7348199595207,-453.27069091796875,911.8316412580754
241,38867.234375,842.7706298828125,-918.2596797856188,-530.6134628618752,-484.5577697753906,888.2145706626976
242,39097.625,813.7546997070312,-875.1175134550326,-504.59140740442194,-463.15765380859375,905.1636263153138
243,39812.9296875,852.4030151367188,-924.1930818513442,-534.3405118312627,-487.31573486328125,911.4061140503828
244,39040.19921875,769.8470458984375,-847.4128636916018,-483.2035101484822,-455.2616882324219,886.4644086763245
245,31645.85546875,843.9210815429688,-902.3384043556933,-513.9295651936267,-485.51104736328125,940.6504441041095
246,37310.296875,862.7478637695312,-926.2382211046548,-532.8917643382234,-491.6830749511719,927.2174014408401
247,39835.3671875,846.0736694335938,-922.1673888724213,-525.2722842534919,-496.118896484375,923.2682219393672
248,41557.40625,869.3068237304688,-951.6275866440312,-548.3701704915428,-504.07177734375,919.238954081959
249,38523.5859375,842.152587890625,-916.2934344441959,-517.9350088592016,-497.9480285644531,934.9139818417752
250,34210.94140625,792.0736694335938,-862.5675742697099,-479.31501836964264,-479.0657043457031,902.7805628944129
251,41288.703125,807.60302734375,-880.919549192176,-505.63103937326434,-469.1106262207031,942.0044132856714
252,43884.5703125,866.2926635742188,-919.9820926524676,-533.2392801539017,-483.42852783203125,900.0353580598174
253,45748.7578125,836.6135864257812,-881.5189057827074,-497.66337916022945,-479.81939697265625,894.8488883441971
254,39777.28125,848.3927612304688,-929.9513164624509,-531.569371694879,-497.9774169921875,905.7325810704243
255,36475.6015625,806.6376342773438,-891.8924225579283,-501.1565145811798,-488.4198913574219,908.7460832757808
256,48677.96875,815.6145629882812,-896.5964793187436,-506.17623270078184,-488.0252990722656,927.2885978156738
257,43053.4375,857.5841674804688,-924.9039976289603,-522.275477251235,-503.28564453125,931.009265718608
258,41770.19921875,896.3876342773438,-945.7667441436802,-539.2516752636074,-508.14385986328125,921.1776315348029
259,41246.4296875,859.8648071289062,-915.41756393432,-512.7022577141163,-503.3941345214844,925.1954061114802
260,39095.96875,858.33154296875,-932.7360067777915,-526.0261457902492,-508.3873291015625,900.4799824926907
261,38871.22265625,902.6333618164062,-984.5392726575776,-546.5183020657215,-547.5262451171875,951.5565195147946
262,35940.7109375,822.5125122070312,-883.1566429142224,-498.207037029959,-481.1869812011719,911.4563136639754
263,40031.08984375,835.2770385742188,-889.3595871765945,-498.03311020292665,-489.1580810546875,909.4492192478943
264,35677.984375,905.8670043945312,-968.1885085560809,-536.3616860825996,-539.7835083007812,971.2403745446006
265,35568.6171875,900.4600219726562,-974.0367222238906,-536.0010052688062,-547.544677734375,967.6080359874207
266,40372.203125,845.0567626953125,-924.1017180360828,-515.8721954630198,-510.286865234375,931.7025271245043
267,40688.72265625,888.7797241210938,-953.2627401649129,-532.0952880802673,-526.4593505859375,948.0569933636291
268,34325.68359375,835.6673583984375,-883.9692881929033,-487.20498720526655,-495.9553527832031,931.3808223864896
269,35604.60546875,899.6739501953125,-963.0928433285394,-531.9706050337592,-538.90283203125,956.7129385871291
270,36407.19140625,881.8701171875,-957.4483102182774,-520.8279478963846,-545.775390625,990.5735153388846
271,33409.61328125,827.9598999023438,-893.03797639411,-487.9129891471757,-506.40625,947.5374699245258
