,q_loss,p_loss,target_q,rew,target_q_next,target_q_std
54,51805.578125,414.9672546386719,-424.8945613672437,-402.22640305608843,-28.33519744873047,468.23559599486646
55,49648.86328125,392.5247802734375,-391.4895215707361,-368.69686544220855,-28.490821838378906,464.5304131484113
56,51625.37109375,410.2293701171875,-420.3354280090199,-395.55047674817104,-30.981189727783203,472.95813418542826
57,49208.9765625,371.97650146484375,-391.8161641245942,-367.97720353903145,-29.798702239990234,464.9451570174497
58,48526.69921875,392.70233154296875,-418.1385012015676,-391.77817450178895,-32.950408935546875,478.08560548175757
59,54664.7890625,401.8433532714844,-435.8176807795661,-407.67705891413016,-35.175777435302734,482.0786806007734
60,44244.75390625,386.4457702636719,-399.3453740194601,-372.51441339839226,-33.53870391845703,464.12709708662777
61,49098.671875,429.4735412597656,-442.802479983603,-411.5757549182586,-39.03340530395508,463.3080839496938
62,50094.48828125,392.84088134765625,-419.2487508070344,-388.924776162601,-37.90496826171875,467.1249368171252
63,48144.8828125,378.0545959472656,-407.7016094429905,-377.5584398284284,-37.67896270751953,467.1633405172063
64,46530.65234375,389.20361328125,-430.36837054716125,-396.65635440425353,-42.14002227783203,480.6225159934665
65,47434.921875,373.2118835449219,-421.13448716312803,-387.8016457411965,-41.666053771972656,477.9488072861817
66,44357.1875,379.23004150390625,-428.97998183454683,-394.27120177821257,-43.3859748840332,461.6275940714293
67,51971.44921875,439.0498046875,-475.6403642977448,-436.8543940955458,-48.48246383666992,487.98262304230633
68,40953.71875,382.3383483886719,-397.1585433635414,-362.74717490300725,-43.01421356201172,473.2803914392643
69,47997.859375,416.9881286621094,-426.64149683110077,-388.08880612780695,-48.19086456298828,481.2417098203227
70,44031.70703125,411.0289306640625,-430.57974592547913,-391.246719618592,-49.166282653808594,492.4149711356714
71,46176.84765625,405.519287109375,-449.53389955778454,-407.5758198686604,-52.447601318359375,491.6097168649766
72,49551.0703125,406.55145263671875,-452.0269685490724,-409.1193594411101,-53.63451385498047,485.33248900025205
73,43419.5,386.3205871582031,-421.9291695259654,-379.6145642529675,-52.89325714111328,481.804691150901
74,45340.55859375,410.9243469238281,-442.2245229782188,-397.50738410478226,-55.89642333984375,492.78987505568205
75,51114.28515625,410.6177673339844,-443.9200059719335,-399.1918150714084,-55.910240173339844,482.6466061056485
76,45408.90234375,392.40826416015625,-431.8291196753877,-386.4346154021414,-56.74312973022461,490.5107611553765
77,44053.86328125,406.22467041015625,-430.84449824645674,-381.90151687856087,-61.17872619628906,488.1800951737846
78,41343.6015625,382.4918212890625,-425.82077092960753,-376.9901699256145,-61.03825378417969,485.1666828088784
79,39270.00390625,397.66162109375,-445.4166574299941,-393.60013043376614,-64.7706527709961,492.6972630313285
80,48605.45703125,436.9035339355469,-485.60964656873114,-431.1661161006006,-68.05441284179688,508.28848153712755
81,42806.89453125,438.9341735839844,-464.38302317895136,-410.2415975729832,-67.6767807006836,484.7304034095632
82,41811.3203125,456.4828186035156,-469.7277176456025,-413.17333983515505,-70.6929702758789,502.1170462027275
83,40769.45703125,435.7646789550781,-451.2782805031204,-395.7962864489916,-69.35249328613281,511.6295769276692
84,44514.98828125,427.3518981933594,-459.5179398485781,-401.1313680768335,-72.98321533203125,498.724802842942
85,40383.38671875,403.1785888671875,-453.7050768225246,-395.5452475188092,-72.69978332519531,503.65998791171984
86,50748.265625,380.7564392089844,-442.65953215645936,-384.7032478728339,-72.44535827636719,517.2708679162797
87,43164.19140625,422.3519592285156,-468.13099343622946,-404.3877387031205,-79.67906951904297,504.3670813215127
88,38625.2578125,455.7158203125,-489.6663565847775,-423.05484221591456,-83.26438903808594,509.0789514091813
89,43673.26953125,455.41094970703125,-467.59160231961533,-402.36736287718185,-81.5302963256836,497.46565256701547
90,40723.17578125,457.69677734375,-464.91105217406135,-399.50146750082337,-81.76197814941406,522.7870307585388
91,38342.53515625,448.5185852050781,-453.0391605907082,-387.190662044702,-82.31062316894531,498.93904390758127
92,41382.74609375,445.2881164550781,-463.24136966541596,-395.30572720938545,-84.9195556640625,513.7183198860504
93,39413.375,464.0799255371094,-494.83487743195997,-418.9488490560294,-94.85753631591797,506.75995652604195
94,37599.84765625,430.5266418457031,-477.2754832461151,-402.1884664875158,-93.8587646484375,518.3698654766389
95,37581.8984375,428.3367004394531,-486.72555455824613,-410.21223479535684,-95.64165496826172,509.6633552621782
96,42178.68359375,437.94488525390625,-488.63896106245386,-411.7730591247805,-96.0823745727539,525.3778503382517
97,38259.8046875,476.05377197265625,-500.8177743979189,-420.22259468897073,-100.74397277832031,527.2778150122314
98,39653.5546875,504.6711120605469,-514.626601987706,-429.7490492817377,-106.09693908691406,531.2470591274201
99,39411.2265625,477.4438171386719,-487.27406848579886,-406.2422854351276,-101.28973388671875,536.9927717189585
100,38029.70703125,521.2470703125,-534.8211472599683,-445.47374500619804,-111.68425750732422,526.1096296695727
101,36036.18359375,444.0452575683594,-472.800195395873,-392.27869630267594,-100.6518783569336,511.7871418716225
102,36850.04296875,441.82080078125,-486.4095060630809,-401.7161652808942,-105.86666870117188,523.9880447828996
103,41389.671875,443.74658203125,-485.7522535299364,-398.31837047598725,-109.29235076904297,541.9592641607256
104,35367.47265625,452.3338928222656,-484.5805952769326,-393.49867611673255,-113.85240173339844,527.4137196324161
105,34688.9921875,488.0098571777344,-520.5231948339092,-424.98489829008486,-119.42286682128906,543.3885022053703
106,38813.3515625,497.7496643066406,-514.4746764213871,-417.7699119388219,-120.88095092773438,546.3264987023981
107,33304.515625,479.279541015625,-501.71653471538616,-405.221795955855,-120.61842346191406,550.2323352197128
108,40529.3828125,465.36224365234375,-503.5249534030089,-405.5526301700382,-122.46540832519531,539.6235706094618
109,35490.25,450.4438171386719,-497.1657425655185,-398.9478344733378,-122.77238464355469,555.4426893096229
110,37595.8046875,478.0336608886719,-510.5770322541481,-409.42841062971934,-126.43577575683594,544.5048820917007
111,34500.4296875,470.21966552734375,-498.68403777777087,-397.1713434913905,-126.890869140625,551.0875214470814
112,34576.7734375,489.4079895019531,-525.3643709385805,-417.2192590592466,-135.181396484375,544.7116308446759
113,34082.8046875,477.97076416015625,-513.778583069168,-407.7606457475679,-132.52243041992188,541.0650013812648
114,33652.0390625,475.1920471191406,-494.36139301014396,-390.09560055452664,-130.33224487304688,524.8550750917422
115,33162.34375,495.1794738769531,-517.5331192972154,-408.165340742191,-136.709716796875,553.4597969336818
116,34771.2578125,496.7259826660156,-518.6286256360795,-405.6913237646603,-141.171630859375,548.8571872173119
117,33468.09375,448.8937683105469,-489.8228113717532,-383.09882733776624,-133.4049835205078,547.7284724193478
118,38572.79296875,477.6769714355469,-524.055416071591,-410.2957687661475,-142.19956970214844,558.7783900497598
119,39374.4765625,481.53564453125,-509.4216291084706,-397.5806369272696,-139.80123901367188,549.9645317273823
120,31348.3671875,514.99755859375,-536.9899965618033,-414.592656728357,-152.99667358398438,563.3646533742891
121,37239.77734375,463.8491516113281,-500.3498101036224,-384.9146060640152,-144.29400634765625,537.5400765416155
122,38934.10546875,514.8204956054688,-555.0711119170344,-426.8242687772537,-160.30856323242188,573.1433643990129
123,32834.89453125,473.92889404296875,-504.9665598609231,-385.7377570170597,-149.0360107421875,558.7269244768818
124,37683.140625,530.6316528320312,-557.0644330136299,-426.69006498952467,-162.96795654296875,573.8236375125125
125,31367.63671875,517.150390625,-550.7582726795259,-420.3054639662183,-163.06600952148438,560.5833968614712
126,34218.515625,482.81842041015625,-522.6399370489214,-394.6535872582035,-159.98294067382812,582.7146807904174
127,41470.5546875,482.4751892089844,-522.7834871143009,-395.42755614010605,-159.19491577148438,565.02364302072
128,32652.416015625,485.49505615234375,-514.0875088170433,-383.5120049676886,-163.21939086914062,563.9720644335932
129,35354.51953125,535.8494873046875,-564.4763664350379,-424.35824392902435,-175.14764404296875,589.0104330280427
130,31512.72265625,518.9091796875,-539.278412020614,-403.87113972272505,-169.25909423828125,577.7603959251805
131,34329.62109375,554.7899780273438,-578.5483130155358,-434.68147826338486,-179.83355712890625,592.0905172819006
132,33700.26171875,522.665283203125,-544.7746439853686,-405.02550289272347,-174.68643188476562,563.3178673539501
133,34681.2109375,534.3731079101562,-572.5126128262425,-429.3726272159772,-178.9249725341797,564.1586497060891
134,33280.17578125,518.4724731445312,-549.888015866554,-409.30058392279994,-175.73428344726562,582.2500553942876
135,31703.138671875,542.681396484375,-563.3086923026827,-415.0536047233617,-185.31886291503906,588.6024570336447
136,34360.58984375,541.6065673828125,-556.0326074298421,-409.8867193121296,-182.68235778808594,588.661506907182
137,37841.4765625,516.4891967773438,-546.2117626830831,-404.05655915715147,-177.69400024414062,600.6131663054791
138,35429.8828125,549.6730346679688,-578.3711363075812,-423.49735769113045,-193.59222412109375,608.0866602962876
139,33371.40625,564.25732421875,-592.7846212869246,-438.3838095005802,-193.00100708007812,590.0402241297925
140,33546.21484375,573.798095703125,-582.376724449874,-427.4580350215575,-193.6483612060547,625.8614595018588
141,37681.38671875,599.6546020507812,-591.8592494555423,-434.8000728894747,-196.323974609375,598.8591005275514
142,30389.873046875,549.78076171875,-553.2007856067239,-400.18966812335105,-191.26388549804688,597.118185574746
143,33683.05078125,545.9679565429688,-572.0728208312496,-414.283504304682,-197.23666381835938,619.419743740972
144,34630.296875,565.1737060546875,-607.4669561649634,-444.6961214646658,-203.46353149414062,638.7192703830684
145,34247.03125,587.4781494140625,-616.0481461226996,-447.66484004614733,-210.4791259765625,641.292795172083
146,33580.2890625,566.6648559570312,-569.417441153475,-409.6304930273397,-199.7336883544922,622.2189003405936
147,31867.4609375,632.6397094726562,-630.2767076498769,-455.83089224090213,-218.05728149414062,642.6526317631788
148,40408.55859375,627.575439453125,-621.8885464220075,-447.0670095688431,-218.52691650390625,643.9985437077369
149,32354.05078125,605.3699340820312,-615.6926618922557,-442.2484811411993,-216.80523681640625,624.6085902536385
150,40736.73828125,545.1973266601562,-576.0553435536897,-412.58117854592655,-204.34271240234375,643.8086801793231
151,38286.5546875,620.3228149414062,-656.6215303045483,-466.9012946654828,-237.15029907226562,638.6662756681285
152,30901.0546875,602.271484375,-620.5322091186811,-438.989312479428,-226.92861938476562,664.3176451502314
153,34481.234375,621.8197021484375,-614.9642318763183,-433.5904800464744,-226.71719360351562,622.9117437251618
154,31637.20703125,624.6697998046875,-606.8869622819674,-429.349898134739,-221.92132568359375,653.2133269202865
155,35832.40625,661.2830200195312,-649.325972451255,-465.4369946257299,-229.8612060546875,665.428603858398
156,34083.5859375,638.1038818359375,-643.0041847157859,-452.7563361677441,-237.809814453125,650.9682805189763
157,33823.0234375,628.33837890625,-656.1677813292922,-459.45659447526293,-245.88897705078125,659.0424994783219
158,30440.6015625,643.0826416015625,-684.1460713726659,-477.1825406811274,-258.7044372558594,686.8616153996248
159,31582.3203125,641.013671875,-656.6665524434237,-459.6851913330899,-246.22671508789062,690.1059586180339
160,32094.8984375,621.99755859375,-618.8709482795379,-433.4236562709144,-231.80911254882812,657.72913928506
161,29728.65625,683.1090087890625,-661.4725354063992,-458.04970579880444,-254.27853393554688,692.3122316313784
162,33246.71875,659.0632934570312,-660.0153755179742,-455.03867335390714,-256.22088623046875,652.0207614437178
163,32661.376953125,635.2391967773438,-664.9316878579596,-457.03304194144823,-259.8733215332031,673.4635761082311
164,31751.279296875,577.0911254882812,-621.943032384243,-422.67544464906507,-249.08448791503906,663.4496548168929
165,32109.689453125,612.5177612304688,-660.6582598542216,-455.9124919318947,-255.93222045898438,673.1468364058491
166,29920.76953125,652.6683959960938,-670.0901390109408,-460.2812518649931,-262.2611083984375,681.6864701500951
167,29522.41015625,597.549072265625,-601.0574078879973,-405.04491403309646,-245.015625,674.9234184260301
168,33466.421875,688.1849365234375,-706.6226238613044,-478.94528838891097,-284.5966796875,695.1591798193474
169,34501.859375,673.7091064453125,-727.3724230350444,-499.20582399725527,-285.208251953125,708.8426509390075
170,30850.47265625,618.322021484375,-668.0308049830801,-447.3125563358732,-275.8978271484375,681.5144139369081
171,33118.30078125,673.8745727539062,-715.3688141539217,-481.81715599908387,-291.9395751953125,730.4753863133485
172,34651.6953125,636.9817504882812,-667.843305839082,-447.9380563119852,-274.88153076171875,733.4206347955369
173,33914.74609375,620.6359252929688,-657.0437885190499,-440.17768582023206,-271.0826416015625,710.5327804065083
174,35792.5078125,641.1737060546875,-683.4971139029293,-456.51054987364176,-283.73321533203125,690.4070669291139
175,41060.59375,631.6199340820312,-683.400907347236,-458.2651824731506,-281.4196472167969,699.7073928949692
176,37202.90234375,659.4908447265625,-697.0907817945986,-462.6857265683178,-293.00628662109375,725.7748961514937
177,33001.2109375,605.1072998046875,-643.2376328686192,-425.4881357638572,-272.1868896484375,696.8666763441339
178,29208.3515625,660.206298828125,-697.2729928067766,-456.3525282136046,-301.15057373046875,715.5096279788892
179,35754.33984375,669.6763916015625,-709.4014121596692,-470.73058240144655,-298.3385314941406,717.6506596526651
180,37462.3125,654.49365234375,-698.4453366637272,-456.3357236510185,-302.63702392578125,724.2243918946313
181,32743.056640625,644.9657592773438,-703.4013147976889,-463.89943222805726,-299.37738037109375,731.7328543201224
182,34393.30078125,672.5489501953125,-721.4675427167981,-474.17982427750974,-309.1096496582031,725.7988941573728
183,32268.20703125,664.6878662109375,-701.3592911806641,-460.3612493853768,-301.24755859375,724.051658588988
184,33422.59375,690.4818115234375,-719.2474187768114,-464.90806147279704,-317.9241943359375,726.3045639423489
185,38256.1171875,663.4520874023438,-719.6548573175271,-471.8045582775784,-309.8128662109375,782.9898789184765
186,39417.375,676.960693359375,-724.9542668216707,-469.6346915267835,-319.14947509765625,738.9745312324985
187,35680.89453125,701.1135864257812,-739.8998532169444,-486.0180667283191,-317.35223388671875,761.1015156399577
188,36023.05078125,689.3041381835938,-720.7334286295056,-464.038983280602,-320.8680419921875,773.7448341129768
189,36350.66796875,663.2290649414062,-717.8263497943989,-461.6884156010577,-320.17242431640625,735.2392411430512
190,32249.640625,644.000732421875,-716.7288181661652,-463.6120659972331,-316.39593505859375,735.7060065340381
191,35346.890625,690.1965942382812,-747.1735923240707,-485.15898671255457,-327.51824951171875,757.9163360828338
192,36012.14453125,718.078369140625,-761.0365000837523,-483.4815134843968,-346.9437255859375,765.5931090962708
193,30323.33203125,626.9082641601562,-680.3374449822556,-430.159703270762,-312.72216796875,775.451794680821
194,38100.84765625,697.1580200195312,-757.971606310592,-483.1851458126401,-343.4830627441406,799.7642193420854
195,32321.654296875,693.6473999023438,-746.892720002334,-472.44095782011505,-343.064697265625,748.9422650731077
196,31769.98828125,737.8042602539062,-763.8195311911911,-477.87577025823236,-357.4297180175781,792.2312182449837
197,32033.58984375,741.7864990234375,-765.915021362882,-478.39584580276147,-359.39898681640625,781.0306495592396
198,30932.162109375,662.2185668945312,-718.2709221899063,-452.6309813914374,-332.0499267578125,766.2631614020854
199,36661.6640625,676.9597778320312,-747.1126571766491,-466.2148697327281,-351.12225341796875,800.1945075498928
200,32949.796875,738.4246215820312,-794.556741270001,-496.0366853425717,-373.15008544921875,808.9400755367911
201,33031.59375,679.3870239257812,-713.615500256872,-443.6990459450392,-337.39556884765625,790.9269193529956
202,34827.70703125,779.6259765625,-813.4531511630607,-508.3221398316067,-381.41375732421875,806.5526772234982
203,36063.9609375,688.8927612304688,-738.4450709683642,-462.4100618446301,-345.0437316894531,797.3435198668897
204,34161.9375,679.0790405273438,-728.4571949370686,-456.5784217176974,-339.84844970703125,747.1324452899446
205,31458.759765625,744.2816772460938,-784.8632602525043,-486.5339276422846,-372.91168212890625,787.7391413680651
206,32838.6171875,694.5206298828125,-735.2147941366853,-458.4480066581714,-345.95849609375,782.1747669848861
207,32767.72265625,740.0679321289062,-789.05083625096,-496.9881966239131,-365.07830810546875,825.5266734629369
208,36450.921875,700.7308349609375,-762.7857208710741,-473.1982443854557,-361.984375,821.0314852040875
209,34670.84375,712.7290649414062,-774.7490007298493,-481.64056686209113,-366.38555908203125,812.3748275052617
210,33811.23828125,757.3129272460938,-799.6118390137842,-493.4769482274353,-382.6686096191406,845.0888087578099
211,34946.671875,810.2664794921875,-845.6421043667517,-518.6302124063524,-408.764892578125,849.1522114175682
212,32562.51171875,782.8977661132812,-833.0111301972831,-506.5784088853814,-408.0408935546875,852.3638121127437
213,37112.91796875,760.4926147460938,-818.3528092536574,-501.12541728834265,-396.53424072265625,824.5971305666078
214,37175.4375,762.8273315429688,-815.5510928356607,-496.9746669275273,-398.22052001953125,815.2903264110655
215,38431.9453125,807.465087890625,-839.4150321537008,-509.93424243012754,-411.8509826660156,861.1350821198566
216,37886.6640625,816.8275756835938,-851.1805952309471,-517.2348612808462,-417.43218994140625,861.2834211096106
217,38429.12109375,748.9216918945312,-806.9216148701234,-487.1825709819067,-399.673828125,847.0797040359059
218,40108.84375,760.0880126953125,-834.2126062430724,-502.1630408898278,-415.0619812011719,854.062556020508
219,35319.95703125,786.8753662109375,-850.1871633579601,-513.29832667954,-421.1110534667969,861.3682625522415
220,32980.859375,814.5723266601562,-840.5020021795359,-505.8441114206629,-418.3223876953125,866.5621805593157
221,38964.05859375,807.0726928710938,-829.6008892903749,-509.64164679287387,-399.94903564453125,885.1271084913232
222,36844.5234375,777.7450561523438,-798.7523596279177,-480.11590605230003,-398.29559326171875,865.247272766311
223,34603.7421875,775.96337890625,-819.0001056073899,-489.50632146231027,-411.86724853515625,826.1191105579775
224,31973.708984375,781.2621459960938,-855.463615991045,-510.7260129592245,-430.9219970703125,881.6933163391772
225,31761.484375,763.7725219726562,-828.6705818790988,-485.31293872858384,-429.1970520019531,839.0474805123843
226,33653.46875,821.93603515625,-871.7689581592343,-517.0320877243541,-443.42108154296875,834.4735810528601
227,31693.3984375,788.6021728515625,-815.4999158057726,-484.99386704818966,-413.132568359375,867.5629628798446
228,32647.61328125,782.1426391601562,-797.5596630281536,-465.9633861447917,-414.495361328125,882.0022501433407
229,28570.76171875,751.9165649414062,-795.0909206753311,-461.66504493555453,-416.7823486328125,833.3160821926622
230,28243.494140625,762.3021240234375,-851.3345401150598,-496.05218143963293,-444.10296630859375,895.6781446050366
231,31539.951171875,732.6588745117188,-836.2013888963154,-481.7039378391234,-443.121826171875,849.070221401491
232,38112.1640625,765.6258544921875,-845.0775882046377,-489.92115766156314,-443.945556640625,928.1908409529046
233,36021.59765625,836.5318603515625,-883.3187628751309,-515.8111398047222,-459.384521484375,912.0620524329961
234,38967.484375,842.6492309570312,-865.4828379637343,-506.0396394138004,-449.30401611328125,898.1912262492231
235,41498.109375,847.1839599609375,-868.1139415647228,-504.66520712323,-454.3109130859375,886.4702212930392
236,38174.32421875,771.4117431640625,-821.6769817739685,-481.0378700508696,-425.79888916015625,886.9602789457864
237,54116.9296875,796.8383178710938,-887.8781813319054,-518.5925414713311,-461.6070556640625,911.4246133520027
238,46859.05859375,737.3748779296875,-844.3594988995058,-489.8338423528534,-443.1570739746094,891.5566304124985
239,58831.80859375,791.4266357421875,-900.9013068133609,-526.7289260734447,-467.7154541015625,933.0524417158
240,39070.0546875,759.2440185546875,-827.3433700654068,-480.30995880908984,-433.791748046875,894.5555948879053
241,48328.578125,835.273681640625,-856.9088398142301,-500.0341077487267,-446.0934143066406,910.0968198548928
242,51074.7421875,848.7603149414062,-857.2474663189275,-498.2291006468133,-448.77294921875,936.3680697742197
243,50628.00390625,844.7644653320312,-861.9205806808436,-498.88577006914477,-453.79351806640625,903.0593672107353
244,44599.3203125,807.2822875976562,-875.5271786359917,-507.2919968627241,-460.2939758300781,933.1511885760337
245,42700.86328125,781.6165771484375,-883.1432910850859,-513.32085813504,-462.27801513671875,911.4719187913113
246,46493.06640625,755.7807006835938,-869.175900482933,-505.3167904198048,-454.8238830566406,916.1938732778563
247,53430.6015625,799.2449951171875,-904.9046159153254,-521.2541149871338,-479.5631408691406,918.9857884393385
248,47599.19140625,820.0211791992188,-882.3486080164932,-514.59652899419,-459.69012451171875,893.8304403029675
249,41260.671875,877.2369995117188,-892.6871809135555,-505.7440658296823,-483.67889404296875,906.8615695559492
250,44109.45703125,836.4423828125,-864.7412286036196,-496.0655491625438,-460.8446044921875,900.2351144433057
251,40859.0,866.6251220703125,-901.899914291429,-510.0668347158679,-489.79132080078125,943.3127453619882
252,47904.74609375,839.9370727539062,-919.1133556296795,-532.344101528146,-483.4615783691406,930.6886895761181
253,42155.8984375,852.170166015625,-921.7947578013086,-532.7479739991858,-486.3084716796875,951.3989172230035
254,41392.67578125,890.4031982421875,-942.9522287463565,-534.6494067844264,-510.3785400390625,952.3757660599116
255,44061.9765625,862.9774169921875,-909.6286425348287,-522.700543378448,-483.66015625,952.707951067164
256,46238.8828125,886.88720703125,-920.1770327434422,-523.2488627836354,-496.16021728515625,941.5237222618814
257,38930.52734375,851.1423950195312,-908.0656001372523,-520.3217913223691,-484.6797790527344,954.708035336186
258,36587.61328125,825.728271484375,-904.8584208954603,-514.803002329684,-487.56927490234375,963.5698655751445
259,40568.27734375,849.16796875,-929.7031386563829,-528.366825099503,-501.67041015625,948.4301886185025
260,36703.796875,860.3978271484375,-901.7514949669567,-509.2567811325165,-490.6183776855469,947.3349456721946
261,41450.640625,882.0778198242188,-922.5167446316395,-520.0276460466615,-503.11138916015625,977.716164690162
262,38586.65625,867.1544799804688,-931.2750946865642,-524.5322470810489,-508.4285583496094,949.0725193804925
263,36142.1171875,859.2191772460938,-920.4455987928743,-518.5759274751256,-502.3370666503906,925.7198349985068
264,38700.6953125,870.934814453125,-931.8558895576034,-518.3610425669453,-516.8685302734375,954.5435410368078
265,34653.421875,885.2376098632812,-938.8900209178364,-520.6092235112011,-522.8510131835938,915.2916913304834
266,33136.453125,815.8130493164062,-874.0226473382374,-476.03384256150355,-497.4859924316406,982.3616644434296
267,38155.5390625,832.4744262695312,-897.0913958124945,-500.7293877713976,-495.4525146484375,963.0968275615727
268,40223.80078125,896.0847778320312,-927.0080566337808,-506.8064472768931,-525.251953125,967.7979738798169
269,38519.3671875,915.8114013671875,-955.9411973940807,-541.8318482727411,-517.6366577148438,986.8282685121047
270,35629.890625,835.6366577148438,-890.0278019852066,-492.6566631524884,-496.71392822265625,940.5887267751081
271,34200.70703125,896.1959838867188,-953.4757899145279,-526.8469920730832,-533.2860107421875,978.337592769006
